,Zip Code,City,County,State,County Number,Area (sqkm),Year,Total Pop,Median HH Inc,Per Capita Inc,White,Afr Amer,Native Amer,Asian Amer,Pac Islander,Other,Bi- Multi-Racial,Hispanic or Latino,Med Age,<5 years,5-17 yrs,18-20 yrs,21-24 yrs,25-34 yrs,35-44 yrs,45-54 yrs,55-59 yrs,60-64 yrs,65-74 yrs,78-84 yrs,85+ yrs,% P16+ in labor force,Total # Homes Owned,Med. Home Value,Tot Housing units,Owner occupied housing units,Renter occupied housing units,households,Family households,Married-couple family households,Single mother households,Nonfamily households,Single Occupancy,Avg HH Size,Avg Family Size,Pop Below Poverty Level,% P25+ HS Grad,% P25-54 BA+,Predicted Total Sales,Predicted Dollar/Litre
10,50022,ATLANTIC,Cass,IA,15,431.883311,2016,0.912884737533,-0.464312809449,-0.0547726236079,1.00445134818,-0.111948480706,0.0126624343751,-0.129013676022,0.77113119491,-0.00278358702254,-0.0463034949557,-0.0441161916942,0.692291993866,0.66008900795,0.89370401241,0.385213476875,0.268125849351,0.543874559492,0.888203686206,0.897967258197,1.09399057779,1.33653563901,1.43918520687,1.71377345843,2.11003683009,-0.0634737793183,0.938752632649,0.102887665764,1.0219852808,1.03488496608,0.883966615877,1.0043049284,1.01890156826,1.06959323913,0.759846266013,0.949731140874,1.13923502818,-1.04025310171,-0.837031629091,0.946817103756,-0.178083345447,0.612637681247,887171.121518,13.0775515176
11,50025,AUDUBON,Audubon,IA,5,507.431421,2016,0.110387992573,-0.317076810264,0.352408165568,0.149373651179,-0.162082288052,-0.183128200606,-0.224497379314,-0.279178821552,-0.241263539086,-0.220635883315,-0.246338155372,0.918275785939,0.0996534148253,0.142679704658,-0.132793328864,-0.125162234025,-0.0498630956543,0.0536106305521,0.0274102139604,0.177811582288,0.315003429676,0.429584938368,0.583930240771,0.709569339658,-0.810417952881,0.156484844225,-0.347099729844,0.129667369504,0.193618620908,-0.0203360349956,0.127208105188,0.155706378758,0.215715463219,-0.0491787464785,0.0739031002343,0.151141930607,-0.532148940718,-0.236659002519,0.122332210484,-0.525549861151,-0.0224424290052,332116.197256,12.7286964592
12,50026,BAGLEY,Guthrie,IA,39,142.869501,2016,-0.390765692438,-0.646025244301,-0.873915682179,-0.395008112441,-0.176008345649,-0.232075859352,-0.230465110769,-0.279178821552,-0.186229703994,-0.28216496156,-0.198942382635,0.215215099488,-0.373818034539,-0.414591403305,-0.262836878421,-0.266189779074,-0.370551144226,-0.382159962309,-0.389048734677,-0.345719272281,-0.434982243003,-0.396889744438,-0.437396961633,-0.386448696334,0.240367918402,-0.377680682013,-0.443280241882,-0.388226947643,-0.395089963132,-0.335148747019,-0.382655655594,-0.391452110444,-0.405359786997,-0.317557236199,-0.356230721755,-0.364877994092,-0.208809929176,-0.486814263591,-0.395131181224,-0.707556131282,-0.203893889077,275752.506424,12.9580243433
13,50027,BARNES CITY,Mahaska,IA,62,72.89173,2016,-0.449342097179,-0.795878266656,-0.791120577334,-0.455908056079,-0.178793557168,-0.232075859352,-0.230465110769,-0.279178821552,-0.241263539086,-0.343694039804,-0.26845618265,0.616964063174,-0.43904114236,-0.471794728957,-0.293180373318,-0.31783366881,-0.407732367249,-0.457142932153,-0.441257874011,-0.469527244646,-0.430671980516,-0.466766612664,-0.472505084216,-0.485394769028,1.18987322378,-0.43462218481,-1.22646441134,-0.444215522469,-0.456747256928,-0.372775764393,-0.437576671626,-0.461044030307,-0.483497658944,-0.364231756151,-0.384017144364,-0.400318922986,-1.1788269638,-0.887062681305,-0.443082111104,-0.492457812036,-1.03176617566,227466.978257,12.3304173612
14,50028,BAXTER,Jasper,IA,50,114.933651,2016,-0.249531472117,0.181750562555,0.181784818806,-0.242581218627,-0.148156230456,-0.207602029979,-0.194658722035,-0.279178821552,-0.216804056823,-0.33343919343,-0.262136746285,-0.136315243738,-0.233709136258,-0.259588843474,-0.212986851091,-0.194682854824,-0.218340512477,-0.237627571161,-0.262775467452,-0.257285006307,-0.279812793483,-0.247497819266,-0.24908975869,-0.135277896419,0.240367918402,-0.25362955092,0.552875061373,-0.246700272387,-0.256953910683,-0.183386443613,-0.237565807268,-0.237583737168,-0.253917313533,-0.15030687304,-0.230636091562,-0.238708287229,-0.532148940718,-0.636907420234,-0.248906260777,0.450665587733,-0.328641767877,471468.111443,12.8846814427
15,50029,BAYARD,Guthrie,IA,39,105.03836,2016,-0.374494468899,-0.763905070542,-0.755133647265,-0.375711327975,-0.181578768687,-0.207602029979,-0.224497379314,-0.279178821552,-0.241263539086,-0.28216496156,-0.246338155372,0.441198891562,-0.381065046519,-0.377686031917,-0.249832523466,-0.278107599782,-0.372874970665,-0.39194034968,-0.376907074367,-0.416466685061,-0.409120668083,-0.343879706474,-0.354414126438,-0.158111605502,-0.645837033282,-0.347854180548,-0.913877747213,-0.372674565747,-0.381454215465,-0.32511487572,-0.369950047407,-0.388259820542,-0.403748696854,-0.305888606211,-0.327332842241,-0.33227233951,-0.301192503902,0.363713624054,-0.378017951832,-0.806832278626,-0.612159674239,85697.9908063,12.4227170835
16,50032,BERWICK,Polk,IA,77,0.95539,2016,-0.442182758822,0.454262323025,0.69692639819,-0.448826667283,-0.181578768687,-0.232075859352,-0.224497379314,-0.279178821552,-0.241263539086,-0.302674654308,-0.274775619015,0.36587096087,-0.422131447739,-0.481943706089,-0.310519513259,-0.297970634296,-0.391465582177,-0.439755576827,-0.444900372104,-0.416466685061,-0.439292505489,-0.435442499321,-0.494846616768,-0.485394769028,-0.0381536378416,-0.443434560243,2.01275783338,-0.432551236047,-0.419397165494,-0.411657015678,-0.424461205111,-0.451467160601,-0.467386757512,-0.356452669492,-0.36512237699,-0.376219091338,-1.91788756161,-1.43740425566,-0.434101901621,-1.58449543282,-1.59880198838,854658.728575,13.8950611688
17,50033,BEVINGTON,Warren,IA,91,0.288201,2016,-0.493437112971,-0.489572772215,0.0317973340414,-0.504061499885,-0.181578768687,-0.232075859352,-0.230465110769,-0.279178821552,-0.241263539086,-0.323184347056,-0.274775619015,-0.512954897194,-0.47044486094,-0.524384883185,-0.31918908323,-0.31783366881,-0.436780197736,-0.498437901052,-0.494681179376,-0.508438321675,-0.525497755223,-0.531824386529,-0.529954739351,-0.515839714472,1.59499548741,-0.471227436608,-0.274964345815,-0.496316001822,-0.509511671812,-0.414165483503,-0.487579387716,-0.508928378837,-0.526997092812,-0.399237646114,-0.436255618869,-0.461277320684,-0.532148940718,-0.636907420234,-0.497471681745,0.285205342159,-0.498752511694,384665.775576,12.8297085153
18,50034,BLAIRSBURG,Hamilton,IA,40,163.484203,2016,-0.421681017163,0.909055436428,-0.214826382518,-0.425989188419,-0.178793557168,-0.232075859352,-0.230465110769,-0.279178821552,-0.241263539086,-0.33343919343,-0.271615900832,-0.211643174429,-0.417300106419,-0.420127209013,-0.291012980826,-0.295984330845,-0.390303668957,-0.426715060332,-0.399976228956,-0.398779831866,-0.473774605383,-0.469176159844,-0.456546846678,-0.470172296306,0.822731172366,-0.410896558644,-0.103213431461,-0.428274331026,-0.441925792074,-0.360233425268,-0.423231630125,-0.423375009464,-0.435164954647,-0.340894496175,-0.410692110069,-0.427254028946,1.17692869172,0.363713624054,-0.419699678866,0.483757636847,-0.13584959155,-155965.845146,12.3307122571
19,50035,BONDURANT,Polk,IA,77,116.89815,2016,-0.0201072202121,1.98578979523,1.19344537041,0.00332000728097,-0.176008345649,-0.109706712488,-0.182723259124,-0.0166013174362,-0.204574315691,-0.1078325732,-0.19262294627,-1.14068765295,0.0416773189848,0.124227018964,-0.100282441474,-0.150984178893,0.0186897842941,0.115553083901,0.0128402215883,-0.0415053973289,-0.133263868937,-0.223402347464,-0.322497651363,-0.378837459973,1.07593258713,0.0737840901627,1.45971988916,-0.0868995484022,0.0270253559379,-0.26867434966,-0.0691140342128,0.020991744894,0.0465509981797,-0.0452892031492,-0.223967350135,-0.223114278515,1.54645899062,0.964086250626,0.00321735640059,1.47651911029,1.1229699127,176700.728404,13.1551748819
20,50036,BOONE,Boone,IA,8,505.063491,2016,2.13111124392,0.217706185231,0.520514943794,2.30707281703,-0.0256069236095,0.624508168693,-0.0335299727311,-0.279178821552,0.052250248069,0.486948516497,0.142307181072,-0.0609873130464,1.93314744578,2.19646362242,1.09611821446,1.17983913354,1.72902604334,2.20855598128,2.25297654881,2.21887444098,2.41841152316,2.54034826822,2.47019391771,3.22888857517,0.316328342832,2.27145494811,0.233418360674,2.19813416171,2.35221676239,1.79077773457,2.21133770613,2.28687911733,2.39068715658,1.82558113824,2.01561831216,2.20813344363,-0.532148940718,-0.286690054733,2.16863390716,0.798132103437,0.658000546265,1610147.18238,12.6012253099
21,50038,BOONEVILLE,Dallas,IA,25,8.874239,2016,-0.449992946121,0.174127060279,2.31935813355,-0.456970264398,-0.178793557168,-0.232075859352,-0.230465110769,-0.279178821552,-0.23514866852,-0.33343919343,-0.265296464467,-1.11557834272,-0.422131447739,-0.47825316895,-0.308352120767,-0.282080206685,-0.378684536763,-0.458229641861,-0.447328704166,-0.451840391451,-0.486705392843,-0.510138461907,-0.491654969261,-0.50061724175,0.999972162703,-0.453602685742,0.456694549334,-0.447714808396,-0.443704367856,-0.410402781766,-0.440855538255,-0.464236320209,-0.485108749087,-0.352563126163,-0.387351515077,-0.410242383077,-0.71691409017,-0.586876368019,-0.447487496888,0.46721161229,0.54459338372,447383.58824,13.6223693526
22,50039,BOUTON,Dallas,IA,25,60.662047,2016,-0.442020046587,-0.26200554009,0.789284463473,-0.449003702003,-0.178793557168,-0.232075859352,-0.224497379314,-0.279178821552,-0.241263539086,-0.292419807934,-0.258977028102,0.591854752944,-0.43420980104,-0.466258923249,-0.293180373318,-0.309888455005,-0.403084714371,-0.436495447703,-0.412117889267,-0.430616167617,-0.499636180303,-0.495681178826,-0.466121789201,-0.477783532667,1.39243435559,-0.43055493461,-0.144433650906,-0.446159570206,-0.450818670986,-0.38155540178,-0.436347096641,-0.451467160601,-0.46658121244,-0.372010842809,-0.397354627216,-0.420165843167,0.0221465076399,-0.186627950304,-0.441218294042,0.798132103437,-0.997744026892,19140.7509773,12.328493745
23,50041,BRADFORD,Franklin,IA,35,1.101427,2016,-0.482372680964,-0.225480999334,-1.41145472154,-0.492023138933,-0.178793557168,-0.232075859352,-0.230465110769,-0.279178821552,-0.23514866852,-0.343694039804,-0.274775619015,0.99360371663,-0.4728605316,-0.512390637484,-0.317021690737,-0.31783366881,-0.426322978761,-0.487570803974,-0.484967851127,-0.480139356563,-0.491015655329,-0.507728914727,-0.520379796828,-0.523450950833,3.22814461265,-0.451569060642,-1.37417019768,-0.483874096305,-0.495875924146,-0.402877378291,-0.474463921201,-0.495520761249,-0.513302826594,-0.395348102785,-0.424029592921,-0.444265674815,-1.22501825117,-1.08718689016,-0.479850138609,2.41964251006,-0.13584959155,132584.815732,12.0059884733
24,50042,BRAYTON,Audubon,IA,5,84.16259,2016,-0.441369197645,-1.25021624559,-0.441065893933,-0.447233354805,-0.181578768687,-0.207602029979,-0.230465110769,-0.279178821552,-0.241263539086,-0.343694039804,-0.26845618265,0.616964063174,-0.407637423779,-0.46072311754,-0.306184728274,-0.305915848102,-0.411218106908,-0.44844925449,-0.447328704166,-0.480139356563,-0.460843817923,-0.41616612188,-0.421438724095,-0.508228478111,-0.557216538114,-0.431232809643,-1.07188858842,-0.441882665185,-0.449632953798,-0.384063869605,-0.436347096641,-0.448274870699,-0.456914671581,-0.375900386138,-0.402911911738,-0.421583480323,0.114529082366,-0.0365347936613,-0.443420986934,-1.23702891712,-0.975062594383,57133.5375416,12.4438264996
